ALL FINAL SCORES SINCE 2000
---------------------------
13,20
21,14
35,38
23,17
13,24
13,30
16,0
26,24
3,30
20,27
8,5
13,20
34,7
14,24
16,17
7,27
23,7
7,17
22,27
40,8
15,17
14,30
3,38
16,9
6,16
6,20
11,21
7,17
21,17
17,24
27,21
13,34
17,21
27,10
11,8
19,16
10,14
27,17
17,24
10,17
13,24
17,20
36,22
42,3
31,28
10,13
17,30
16,21
13,37
28,21
20,15
10,6
34,37
23,38
16,41
41,27
6,21
14,26
23,20
28,25
14,17
25,28
10,44
23,3
36,13
31,29
17,20
15,35
33,6
7,17
17,22
20,6
20,17
21,27
30,38
21,22
6,13
20,21
12,9
3,13
9,10
37,22
10,38
10,9
32,33
17,14
26,7
14,21
31,34
10,17
20,26
20,17
13,14
10,17
9,14
10,23
28,32
13,20
10,20
20,29
17,13
31,21
13,16
19,24
6,12
27,31
17,23
21,22
7,31
13,10
21,35
31,42
19,16
13,15
10,34
9,10
28,24
12,10
21,19
21,28
21,3
17,31
20,17
35,14
27,33
30,12
14,50
42,31
31,19
20,17
31,34
31,19
13,24
31,15
16,13
38,15
21,26
24,17
19,14
18,7
3,40
20,27
13,23
13,28
21,17
29,20
3,14
14,24
16,14
38,15
15,17
28,45
19,42
19,41
17,21
7,28
7,17
9,31
6,10
41,17
16,13
17,16
13,27
21,6
17,14
24,16
6,10
9,10
10,15
34,19
10,24
19,9
13,3
30,28
30,33
34,37
9,34
24,21
20,27
14,21
20,23
24,21
14,17
20,23
10,3
24,22
17,14
21,6
7,27
14,52
34,10
14,31
7,17
7,22
35,0
9,31
10,20
20,3
13,17
17,20
20,8
34,17
6,22
10,41
21,31
27,24
17,24
10,14
31,19
27,24
20,17
27,24
14,7
14,20
6,14
17,23
27,21
31,10
25,6
21,24
10,27
3,28
31,38
23,17
10,23
28,34
44,24
29,45
6,14
20,34
6,17
38,28
3,13
17,35
17,48
24,14
24,27
23,27
26,23
17,30
15,10
18,21
20,13
10,27
17,16
24,3
6,20
16,31
47,10
22,19
27,31
16,19
24,34
17,23
10,29
16,20
34,37
21,27
20,38
27,24
14,34
37,3
23,29
19,21
30,27
21,30
17,20
26,31
17,14
21,27
17,18
23,9
15,26
30,33
20,24
0,27
27,9
24,21
30,36
32,35
23,15
16,17
21,38
3,20
17,30
21,7
35,25
44,10
14,27
20,17
29,26
28,13
16,24
7,24
10,17
9,20
6,23
11,7
14,20
7,19
24,15
14,6
16,10
22,34
24,27
37,10
20,7
10,19
3,24
6,38
13,7
28,30
20,17
37,34
24,14
12,34
17,23
17,28
28,35
32,25
14,17
34,17
17,13
47,30
24,27
22,7
30,24
38,20
13,31
3,20
7,27
24,17
31,20
24,10
16,17
19,28
49,31
27,20
6,31
28,26
34,21
24,43
27,30
13,20
44,20
38,44
12,24
27,24
17,13
28,36
35,25
14,7
13,35
37,40
33,42
16,10
20,17
13,41
26,34
6,12
10,6
20,21
10,24
7,21
10,13
31,17
23,20
17,31
13,31
23,31
29,23
14,26
24,17
17,27
7,27
11,27
25,28
45,27
10,16
17,20
24,17
41,31
28,31
14,19
31,10
29,10
31,27
13,20
10,13
6,13
27,41
34,23
20,21
17,21
10,26
0,44
6,23
20,23
10,31
35,23
17,20
20,21
27,24
10,44
30,37
27,17
37,10
7,10
21,24
28,17
24,27
12,0
14,20
19,24
3,26
27,28
17,20
31,28
41,22
37,13
13,20
6,29
16,26
13,17
20,19
14,19
17,14
9,24
34,3
6,31
10,24
11,27
7,29
23,20
6,22
17,31
22,20
3,10
34,27
21,7
23,17
10,17
3,19
6,21
14,27
30,20
0,27
0,34
38,10
13,39
0,31
13,29
17,24
27,36
20,14
15,30
10,42
25,24
3,17
35,17
31,10
23,27
6,24
28,14
14,17
21,30
13,6
17,13
7,23
17,10
16,35
7,10
25,28
40,34
33,18
6,10
14,24
14,10
27,0
16,30
10,15
10,17
17,19
17,39
31,10
19,22
28,31
16,31
23,19
24,28
12,14
37,6
46,38
34,13
22,15
13,16
13,17
17,28
28,11
30,27
17,7
3,17
24,27
10,20
23,13
17,21
21,7
13,24
13,45
27,22
21,37
19,10
21,26
20,23
16,34
28,32
28,35
27,9
7,19
21,31
34,45
25,22
21,28
14,17
13,23
9,13
23,14
9,20
16,31
21,28
35,7
20,17
10,9
31,37
7,13
29,10
31,21
7,34
13,32
25,28
15,13
8,16
17,20
24,21
18,28
21,6
31,21
26,19
6,41
10,13
16,23
23,42
13,38
24,17
22,21
37,34
16,59
24,17
20,27
31,14
13,37
31,27
17,20
24,34
27,30
12,17
20,17
23,42
17,27
21,27
20,10
10,14
17,31
34,8
3,28
29,34
15,17
16,17
26,21
20,38
23,20
23,31
25,17
16,13
6,21
31,41
31,6
21,17
14,31
13,27
28,25
10,35
7,13
28,14
19,16
6,20
27,21
30,36
24,9
24,17
24,21
10,21
17,41
10,13
17,28
27,30
0,24
17,31
0,24
35,10
7,17
7,34
26,10
45,7
34,10
10,37
31,15
14,21
6,41
23,17
17,7
3,16
9,35
10,24
18,26
30,24
10,6
10,34
24,22
7,26
21,20
14,27
16,27
21,13
31,3
24,19
6,12
17,3
25,15
34,27
10,21
19,24
26,27
13,20
14,16
23,22
13,14
19,29
17,19
19,34
24,21
24,31
9,20
31,28
10,38
14,18
10,37
28,21
10,16
14,24
21,24
17,28
37,7
10,16
34,13
24,38
21,24
17,31
7,41
28,27
41,3
3,19
6,13
24,10
24,38
28,22
9,6
10,23
27,24
31,6
20,6
15,12
24,17
13,16
13,14
35,14
9,10
13,40
22,25
28,27
13,19
24,23
16,22
32,7
18,23
36,31
28,14
26,7
7,33
31,3
14,35
24,27
20,21
36,10
3,31
17,35
35,14
32,38
22,23
7,34
20,38
35,37
3,13
22,26
21,31
21,30
18,19
29,21
15,26
12,24
9,14
24,37
17,21
3,27
31,14
17,20
17,35
19,28
34,21
13,21
17,20
13,22
14,17
42,34
16,21
10,24
16,12
20,19
25,10
13,16
20,17
13,34
23,17
6,33
7,30
27,9
24,23
31,20
21,38
14,21
27,13
10,30
22,24
16,21
3,31
10,13
13,0
22,26
19,24
17,9
35,28
14,28
25,28
24,13
26,20
26,10
9,6
20,17
27,29
12,13
23,20
28,20
10,6
23,0
19,35
17,23
34,45
41,14
12,21
36,33
28,10
16,19
6,9
18,23
14,38
31,38
31,34
31,28
31,8
10,17
30,24
21,31
27,30
10,20
10,13
6,24
22,29
28,13
7,30
17,24
10,24
7,17
31,10
0,34
31,10
13,10
6,10
37,31
0,37
24,12
10,19
27,21
3,20
22,24
38,41
15,38
7,27
10,10
17,20
9,17
14,17
19,27
23,15
38,13
13,30
16,13
14,31
17,45
10,32
24,27
21,23
3,20
20,23
7,13
16,10
26,31
19,14
10,17
7,7
3,31
20,55
27,14
27,29
42,44
17,20
10,20
16,13
9,44
23,20
24,17
34,16
26,20
20,8
38,28
27,11
14,41
3,20
24,35
17,6
26,20
31,21
0,30
24,31
34,27
14,3
22,14
17,28
38,28
30,33
23,13
10,30
24,21
24,31
14,13
20,14
0,41
17,20
0,31
19,21
10,27
31,10
29,7
22,21
13,10
17,34
21,31
30,18
14,16
15,31
28,39
13,25
20,7
32,35
6,16
26,29
20,9
10,13
3,38
9,38
14,12
19,14
19,38
24,23
24,17
20,13
38,0
7,31
23,14
24,31
10,38
14,16
30,36
24,15
8,28
21,27
24,10
7,13
14,19
12,17
34,28
16,21
38,31
12,17
13,7
15,23
14,33
23,42
17,20
6,29
45,10
6,29
13,6
6,44
0,21
7,23
34,33
16,27
15,27
14,24
10,24
34,17
3,17
31,7
20,17
38,16
37,30
27,22
24,21
19,13
13,12
10,13
20,31
31,28
34,16
24,31
6,27
23,51
31,10
27,31
9,20
30,27
12,17
21,26
23,20
3,20
16,41
6,17
37,24
31,24
20,27
10,40
20,25
31,0
12,8
12,17
7,20
21,16
10,30
6,7
34,20
21,28
20,27
7,34
6,16
13,16
14,44
16,17
23,31
7,41
12,13
31,34
10,13
0,14
24,14
3,28
10,28
34,13
9,12
28,10
3,9
23,20
10,27
24,37
27,20
30,14
20,13
17,15
33,26
45,19
24,30
24,27
21,16
17,31
14,21
15,37
41,31
20,17
22,36
31,18
34,0
41,10
11,24
9,10
14,27
24,31
6,16
10,13
20,12
23,25
27,29
12,34
12,24
10,27
31,22
20,27
3,24
23,24
13,9
10,13
3,28
14,23
19,31
3,24
13,14
17,20
35,28
37,3
24,29
3,26
30,7
45,42
13,20
28,25
14,28
11,34
15,30
0,20
22,30
24,20
20,13
24,3
37,38
14,40
20,31
23,26
16,19
46,36
24,34
21,10
21,48
31,38
34,17
10,30
31,17
21,25
18,20
16,24
29,19
31,16
7,31
14,17
33,20
3,22
22,37
21,28
23,9
20,24
31,32
31,28
23,19
14,16
31,35
27,17
22,48
22,24
20,17
27,17
20,26
26,39
16,20
18,32
21,44
3,16
16,13
28,25
17,38
17,20
38,28
21,16
13,35
17,10
16,20
24,17
3,24
25,24
7,28
21,24
13,20
22,30
23,27
17,10
17,19
9,13
10,50
21,31
26,16
31,24
45,33
27,19
10,19
16,13
16,38
10,31
35,0
20,10
19,38
13,16
21,28
7,23
3,21
25,24
10,27
14,31
10,19
35,36
41,35
17,20
30,28
24,28
28,20
17,14
17,13
3,41
43,0
38,21
16,19
15,23
28,31
22,20
22,17
23,20
34,7
14,13
19,5
50,21
21,28
9,26
10,26
3,17
7,24
7,35
3,27
10,17
10,13
21,31
0,26
29,10
27,20
27,19
20,19
17,24
20,23
14,16
24,10
7,35
19,13
17,3
19,7
10,14
15,16
38,10
14,21
36,38
21,13
14,21
22,24
21,22
23,18
20,17
24,22
18,17
10,13
14,16
21,24
20,10
20,42
3,14
11,14
16,13
34,31
23,26
16,6
7,24
16,13
31,30
23,25
20,14
20,16
17,3
41,13
24,21
10,13
31,29
10,31
24,10
10,13
35,8
3,6
10,31
3,34
23,24
24,9
3,31
13,16
16,40
20,38
31,3
16,26
23,24
9,13
13,10
20,27
22,48
21,16
24,34
41,10
23,17
0,34
21,24
16,9
27,3
23,20
3,20
27,7
7,12
41,9
34,17
14,13
30,7
17,25
7,33
27,31
31,16
20,37
33,17
27,6
0,17
17,27
10,35
16,15
27,19
10,17
3,23
27,24
6,24
24,14
28,35
3,6
9,28
19,23
13,27
17,20
24,17
10,19
7,17
31,17
17,26
44,17
17,27
10,16
31,19
34,31
23,20
9,13
13,23
23,7
23,41
21,27
17,21
0,20
34,24
27,20
30,23
7,17
12,43
17,20
27,35
33,21
16,3
6,13
37,34
28,34
20,3
6,20
35,19
37,34
28,41
12,35
30,44
34,21
14,41
17,33
17,21
10,23
16,10
21,30
6,13
17,24
14,21
3,28
31,24
33,31
28,44
16,23
15,20
19,17
10,20
30,14
20,28
19,16
7,26
28,31
24,27
19,35
24,41
17,30
10,28
24,14
9,24
8,31
10,31
9,12
21,24
0,45
22,21
30,36
31,21
20,24
24,31
17,7
14,37
13,10
20,30
12,34
0,22
29,28
14,41
34,17
14,23
20,23
10,29
26,20
38,31
24,49
3,20
7,24
17,24
6,31
13,45
41,38
9,19
31,38
20,6
18,26
10,21
12,6
47,36
29,34
16,21
16,0
17,20
27,30
14,10
27,14
27,7
28,36
21,16
41,14
20,16
6,9
0,23
13,16
36,41
0,41
24,7
18,27
33,18
36,39
14,17
7,13
38,31
14,42
38,22
28,27
37,34
10,15
31,32
19,20
15,10
14,27
0,13
3,6
20,23
24,41
31,10
33,24
14,7
21,13
10,20
10,42
6,19
27,21
0,37
21,14
3,10
21,7
41,24
41,20
23,20
29,3
10,36
23,22
21,17
20,12
16,6
14,43
12,0
16,13
14,28
18,16
31,24
24,13
31,57
31,16
28,19
20,27
27,24
17,20
10,38
17,24
13,22
24,31
16,24
31,10
20,3
23,14
17,14
13,6
21,29
21,7
34,28
3,26
15,10
23,30
29,45
3,10
6,24
0,15
14,19
20,17
24,27
10,44
37,24
34,17
33,14
28,31
28,16
13,27
28,14
7,48
27,31
9,13
21,31
23,30
21,19
16,34
34,54
14,6
0,22
3,31
35,16
37,40
12,13
12,3
18,30
20,28
13,41
20,23
9,6
21,10
7,24
34,24
23,17
24,19
15,13
27,21
27,7
16,13
13,16
24,3
24,27
23,8
7,9
15,31
27,14
15,16
30,23
31,49
15,17
27,24
20,26
14,31
10,13
24,23
3,20
6,23
11,19
20,10
26,23
28,21
7,21
17,7
15,20
38,24
15,23
24,27
9,34
21,17
17,31
10,24
13,16
31,21
24,26
31,22
10,13
20,3
37,38
6,16
0,27
34,24
33,20
9,34
27,15
17,31
10,17
7,44
17,14
31,24
23,20
48,28
14,41
38,31
16,17
13,16
31,7
14,31
17,24
13,24
7,27
38,23
9,7
33,6
20,21
30,10
3,16
15,13
45,17
0,48
17,27
28,6
24,30
10,44
14,15
3,35
13,26
29,40
17,24
35,24
10,30
3,24
16,13
24,31
31,27
13,32
7,31
20,44
3,24
24,27
7,23
7,20
10,7
33,28
14,17
13,10
22,30
24,0
0,17
13,7
20,13
17,13
35,38
25,28
9,38
42,23
3,20
23,20
7,16
13,29
27,24
20,34
26,21
14,17
34,21
9,52
10,31
0,31
45,24
27,24
24,13
6,28
17,23
24,6
9,6
10,6
3,21
6,17
20,17
13,16
3,30
31,23
20,31
26,42
15,18
6,13
10,21
16,24
14,24
10,17
13,3
32,21
10,3
30,26
27,3
38,17
0,37
16,20
45,13
10,42
28,7
13,44
13,21
20,3
34,14
20,13
14,28
23,14
14,38
18,40
19,17
7,26
9,23
16,20
21,20
31,3
7,16
15,28
10,30
6,20
15,24
42,36
21,28
10,14
14,24
35,0
23,31
28,31
13,20
14,24
26,31
27,25
14,15
20,17
26,29
37,31
17,21
21,34
23,18
7,9
13,10
38,17
34,14
20,13
14,24
14,17
24,0
17,10
27,24
10,27
16,24
13,35
10,9
35,28
17,18
14,41
31,27
31,37
34,31
13,12
3,17
20,10
20,31
24,27
24,20
21,35
7,34
24,28
13,10
6,23
24,27
24,10
20,21
21,27
21,7
13,21
30,14
25,20
14,27
16,9
28,38
27,24
11,21
14,48
13,20
20,17
20,12
7,27
15,12
13,30
16,26
17,48
27,28
17,10
27,34
16,10
20,34
24,0
36,3
25,22
23,20
20,7
23,20
27,24
27,17
24,34
7,20
17,10
38,45
24,17
16,28
29,27
26,24
24,21
34,27
34,24
40,21
7,19
13,3
10,7
0,18
17,34
20,17
28,10
13,6
24,17
23,10
10,21
27,39
23,27
16,21
17,16
35,6
16,13
31,15
10,13
10,13
34,31
20,14
0,35
28,21
14,27
24,42
24,25
7,17
16,27
12,15
14,10
28,10
13,20
14,24
20,10
26,28
7,18
7,20
6,41
13,17
13,6
23,26
27,41
14,15
15,10
24,27
12,9
20,6
3,27
0,21
20,26
3,29
26,21
34,21
13,20
3,13
13,10
21,48
38,32
17,20
24,27
30,33
20,15
0,16
7,30
14,47
10,17
33,3
29,28
10,22
17,42
13,24
30,7
14,9
24,0
41,38
30,26
14,21
23,26
21,27
21,24
17,23
25,22
40,10
34,25
10,29
17,20
23,21
10,15
38,6
38,0
13,33
7,28
13,31
7,34
24,22
18,21
17,13
3,19
16,13
24,27
37,31
23,31
7,10
23,27
34,6
40,39
34,37
28,25
21,49
16,23
17,31
26,20
10,19
14,30
21,13
23,16
20,35
44,7
14,13
25,0
7,31
7,20
13,21
26,21
24,13
45,39
24,14
3,24
30,17
37,7
3,30
21,14
38,41
13,44
31,28
29,23
23,3
23,28
23,15
10,20
6,9
37,31
3,30
14,26
30,48
27,33
21,26
14,17
3,28
17,35
13,16
13,10
7,21
35,7
25,52
14,21
23,48
23,34
13,26
29,32
31,14
20,6
49,31
16,13
21,17
21,28
29,25
9,26
13,37
25,28
26,21
34,21
43,27
34,7
13,14
31,24
20,22
24,31
28,10
17,10
14,23
13,28
34,35
3,17
24,22
28,21
37,34
23,10
27,35
7,20
10,20
20,37
0,30
10,17
20,23
27,21
17,34
9,30
6,9
10,28
10,20
7,25
37,35
24,21
31,18
17,24
12,9
30,24
17,14
28,38
24,16
21,19
21,26
3,17
38,7
24,38
17,20
19,13
23,20
7,9
38,3
23,15
44,13
23,20
27,14
14,3
17,24
10,24
35,13
27,38
14,40
27,20
34,34
24,28
10,17
34,24
7,26
27,6
33,30
13,17
10,13
34,10
21,31
17,24
27,20
3,20
16,17
7,26
17,19
14,38
23,31
17,20
10,23
31,9
31,14
24,21
20,27
16,21
17,24
12,13
41,0
17,20
19,21
3,30
24,15
13,31
21,29
7,21
32,39
41,20
17,20
14,16
23,20
38,17
20,12
20,27
21,38
20,30
27,23
13,6
25,23
0,49
30,24
32,29
27,30
3,19
3,10
24,31
20,23
20,26
17,27
31,52
21,20
10,49
24,6
10,34
17,27
27,21
31,27
27,20
37,25
20,23
13,19
27,7
22,26
9,27
17,23
30,24
13,20
13,20
29,15
28,23
23,20
23,19
32,31
21,34
14,30
24,31
20,14
7,37
28,30
7,24
17,20
17,14
27,3
0,10
15,36
14,24
13,20
44,27
28,10
22,24
10,26
10,30
16,28
14,13
30,17
17,7
7,10
0,24
24,27
14,20
9,27
16,24
38,36
13,3
10,6
31,34
13,20
17,42
7,37
31,28
15,0
20,31
13,16
13,23
0,31
15,34
23,24
21,20
9,6
30,10
24,42
30,25
14,27
27,13
10,27
7,49
20,25
17,0
21,10
13,33
7,33
6,31
33,31
38,17
10,31
24,27
20,41
12,9
38,0
31,10
37,13
20,23
13,24
35,32
16,23
17,10
13,23
23,13
12,27
31,10
42,14
24,21
13,20
23,24
24,10
13,12
7,17
10,31
17,20
17,10
23,13
30,13
21,14
7,35
3,23
13,37
20,24
31,34
17,6
16,20
55,21
38,23
30,38
16,22
23,10
13,35
21,24
13,19
39,26
23,24
7,24
21,27
25,27
17,24
33,13
38,35
6,17
35,13
7,13
23,20
40,34
17,38
24,10
13,20
21,23
3,30
14,17
26,18
19,20
0,36
7,24
14,10
38,7
26,20
26,34
20,28
37,17
45,17
19,13
24,34
19,14
17,24
7,24
17,10
3,9
6,26
33,21
24,27
16,24
29,17
30,17
0,16
23,20
13,16
17,24
21,30
5,38
26,10
31,28
17,24
13,23
7,20
23,17
17,14
14,21
10,14
14,17
16,23
23,16
10,30
30,27
30,26
27,7
20,27
15,28
10,12
27,34
24,27
7,31
23,28
20,41
28,42
6,10
27,24
22,33
17,14
12,10
10,28
6,44
19,24
23,21
17,20
3,10
6,9
20,23
31,38
8,37
20,13
14,35
18,28
0,12
14,30
17,14
10,13
41,44
20,33
13,6
10,20
14,24
20,24
23,20
19,10
30,27
38,31
24,27
34,27
23,24
13,19
14,22
40,21
24,7
6,44
24,20
38,34
3,28
25,16
17,48
13,17
24,20
7,34
22,8
28,24
10,17
17,24
20,7
13,31
10,36
7,27
14,7
21,34
7,34
0,27
29,27
14,7
14,50
6,17
0,12
27,45
14,20
26,20
13,27
0,6
27,0
38,41
7,38
10,13
3,16
26,28
22,27
17,45
20,23
12,20
20,17
38,21
7,45
34,27
30,28
20,45
21,16
20,3
35,0
24,27
10,27
14,20
19,20
3,19
27,24
24,40
31,28
10,28
31,17
41,7
0,31
24,17
31,7
20,30
22,14
13,33
14,21
21,23
7,13
3,31
20,17
37,24
17,18
3,31
14,21
10,13
24,27
17,7
21,24
10,16
3,20
13,10
24,31
20,16
10,17
21,7
27,20
17,31
17,35
21,19
24,34
24,14
6,7
13,30
16,28
31,17
21,10
14,20
27,30
17,34
28,17
10,6
12,19
23,12
10,13
34,28
13,16
16,27
13,3
15,12
10,27
23,9
24,21
28,25
22,27
30,13
3,6
13,23
31,45
0,34
20,30
21,18
14,7
19,9
13,17
31,17
17,30
24,17
17,28
27,10
10,34
17,9
16,13
17,38
24,14
27,24
10,24
23,34
14,35
17,10
20,17
26,10
34,28
14,16
21,34
17,20
33,27
28,31
17,10
48,27
13,20
14,22
20,30
8,30
17,34
38,10
13,10
20,10
20,21
16,22
24,20
31,3
38,31
21,28
6,20
28,13
34,31
27,24
3,20
17,6
14,31
7,19
10,56
7,13
20,41
17,25
31,26
10,23
28,14
10,15
14,38
34,13
20,27
35,45
21,31
6,20
41,28
17,23
20,34
14,42
13,23
14,41
17,22
3,27
17,10
3,26
27,24
24,23
31,34
28,21
42,27
17,43
40,22
13,31
13,27
28,31
20,17
24,10
14,49
19,17
14,24
17,23
12,23
20,27
17,10
31,34
14,17
37,27
6,29
49,21
17,37
10,30
10,7
19,14
41,10
19,22
10,35
18,15
3,35
34,13
17,24
23,17
14,10
6,28
16,13
27,19
41,9
7,21
3,24
27,6
7,16
48,58
16,27
14,21
34,31
21,31
21,24
13,3
38,9
24,17
25,24
17,45
7,29
27,26
42,15
12,26
24,51
14,24
42,32
0,27
6,16
32,21
34,27
17,20
7,31
17,47
17,16
43,39
28,35
7,37
14,37
13,16
27,23
10,35
3,22
27,13
23,14
6,17
17,20
7,20
31,28
24,31
17,14
49,38
33,30
26,16
31,34
14,37
7,12
28,27
21,0
33,17
28,25
24,5
21,17
7,31
17,45
35,40
10,20
28,29
34,31
30,31
37,16
7,20
13,19
22,23
31,34
21,0
37,20
13,26
23,7
41,7
10,13
21,24
7,10
7,20
7,21
29,24
23,30
18,21
38,10
31,14
21,18
19,24
29,32
22,14
7,12
26,28
14,33
13,6
17,24
24,28
20,30
10,34
27,13
7,22
7,34
7,9
23,20
24,13
14,26
7,27
19,42
25,28
3,17
28,24
24,7
10,14
10,25
27,7
3,10
6,38
8,37
3,42
3,19
17,27
18,21
17,12
7,17
26,24
17,20
23,17
14,13
10,27
27,31
20,23
24,7
26,20
16,33
24,27
6,13
24,16
17,16
12,37
23,20
34,31
23,45
10,30
41,17
20,7
10,16
31,10
37,31
13,17
24,44
7,19
17,20
3,13
10,30
13,19
14,31
29,32
10,20
3,52
12,14
37,31
31,28
14,20
17,35
34,20
28,3
24,20
10,33
19,21
20,23
24,22
13,16
21,20
34,31
3,28
21,28
31,23
23,17
3,16
13,27
20,28
17,27
27,14
10,42
28,45
30,20
17,28
20,23
38,20
27,13
17,20
13,10
17,52
10,13
17,38
6,10
10,20
23,24
14,27
0,36
14,21
19,13
13,38
34,25
13,34
16,19
21,6
21,24
20,28
10,15
21,49
16,21
19,20
14,27
31,26
14,20
23,27
20,17
21,9
34,14
14,21
17,10
24,6
33,19
20,10
10,17
40,21
3,14
35,36
23,16
9,17
24,21
21,29
3,30
17,31
3,30
31,17
16,31
33,25
21,34
21,20
3,13
31,28
45,37
17,24
38,28
30,27
16,13
7,20
17,27
0,22
27,25
10,48
0,27
13,16
45,17
20,17
27,7
24,21
16,26
29,42
13,9
13,10
23,17
12,24
22,33
33,27
24,17
33,21
21,24
14,19
21,19
7,26
23,24
38,31
15,16
3,35
20,14
10,17
7,19
21,16
6,24
10,3
17,10
24,9
3,16
27,31
10,34
42,0
20,10
35,7
13,27
9,21
10,26
26,18
10,13
20,23
17,13
26,23
3,41
23,21
10,12
28,31
13,16
17,36
0,28
17,27
28,17
18,3
26,17
9,10
28,24
19,30
20,24
27,10
7,35
41,17
9,7
17,16
3,16
3,48
37,27
41,0
7,20
10,24
38,20
13,12
24,20
20,35
24,27
24,20
21,27
13,28
3,22
24,17
23,30
31,21
23,7
30,21
13,17
16,20
26,30
44,11
10,34
3,37
21,35
28,26
13,27
17,20
13,40
17,23
31,20
20,10
17,28
10,18
23,16
17,19
27,0
23,10
9,6
20,6
24,10
19,14
17,24
26,0
27,34
26,21
19,16
27,0
6,28
24,43
17,34
16,6
7,34
13,16
30,24
3,14
34,27
13,20
10,21
24,17
7,40
6,9
10,27
0,9
28,20
28,20
14,21
10,13
31,15
19,16
26,24
31,24
15,14
16,14
30,42
38,24
17,7
3,23
31,28
13,16
12,17
45,14
0,41
18,21
10,32
15,17
34,41
38,13
30,36
24,21
6,37
9,31
13,14
3,19
17,26
21,24
24,21
10,20
7,40
12,20
0,41
23,20
20,34
24,38
13,23
3,13
13,14
25,22
6,34
17,20
30,28
27,14
24,27
23,21
17,20
48,19
7,45
3,13
24,23
27,30
7,27
28,6
38,41
34,24
21,23
24,31
14,17
17,7
22,36
31,13
9,22
36,22
22,28
13,6
29,27
3,17
10,41
14,31
28,35
35,22
24,38
13,20
13,20
34,31
35,14
31,7
31,17
20,26
10,14
7,37
19,22
10,24
31,14
14,30
31,13
3,9
25,32
31,20
27,20
0,16
10,13
13,10
49,41
17,13
27,26
16,17
31,38
3,27
38,20
23,17
17,14
19,13
17,13
22,24
27,10
10,24
13,17
14,21
31,16
24,20
31,13
10,24
0,15
24,21
35,0
17,20
10,0
20,24
10,17
14,20
35,27
10,26
27,10
10,38
10,19
24,27
11,26
0,27
30,0
26,31
17,20
31,13
13,17
13,17
21,45
21,24
14,21
24,34
7,13
13,23
3,20
34,20
17,20
24,10
10,34
24,14
28,31
21,28
24,21
38,10
23,20
23,14
23,20
24,27
7,27
20,10
17,6
30,20
26,20
27,13
42,17
31,13
17,44
21,19
10,27
0,21
30,19
21,27
20,48
42,27
24,14
38,28
26,13
17,27
7,40
0,21
37,3
16,10
17,24
31,34
36,22
9,17
37,20
9,20
20,0
16,34
7,9
20,9
30,29
30,7
10,3
31,37
24,27
31,7
22,7
26,21
24,21
26,20
23,24
20,17
23,7
13,10
34,28
7,19
26,7
23,17
39,31
6,14
22,27
30,35
41,21
31,21
3,23
17,24
23,7
40,23
26,23
20,27
10,41
3,20
15,14
34,7
13,10
27,13
13,16
3,24
13,16
38,14
6,20
3,14
36,21
35,45
20,27
17,20
3,26
45,51
22,20
34,21
17,16
35,13
7,13
14,31
17,20
37,20
20,23
13,20
20,23
10,20
14,38
20,12
30,24
24,31
10,13
21,56
7,38
28,31
16,37
23,26
3,24
23,14
21,24
24,26
27,20
24,17
34,10
31,14
35,17
16,26
13,27
27,37
23,16
7,35
14,17
20,7
23,3
14,21
30,16
20,38
3,16
34,13
16,13
17,7
3,34
13,20
19,22
0,21
17,34
34,31
24,35
14,33
41,3
9,7
27,20
25,24
20,27
17,37
31,41
34,31
16,9
3,22
10,13
14,17
25,10
48,27
14,28
28,17
31,10
19,21
16,22
14,19
14,24
49,28
15,33
16,23
38,36
12,10
31,38
19,16
6,33
28,31
29,7
27,20
16,7
31,7
13,10
9,13
23,16
24,13
13,3
10,35
24,23
31,10
7,52
19,13
23,20
33,22
10,17
7,20
16,20
24,41
7,44
21,33
17,35
30,33
24,20
24,17
38,17
7,38
28,13
27,11
13,10
28,31
37,29
20,13
33,25
0,34
21,7
17,6
31,20
21,31
21,23
0,24
17,24
10,13
22,29
33,30
16,19
31,7
35,27
7,17
56,10
23,28
10,23
17,31
16,10
13,9
23,30
20,34
37,26
3,34
31,13
34,37
6,35
14,36
20,17
17,27
24,19
41,17
31,6
13,19
37,31
14,32
28,31
0,3
27,37
16,28
17,16
10,42
20,28
25,28
40,13
24,10
28,24
14,31
27,23
21,27
20,34
21,16
10,24
27,24
16,24
6,37
28,27
17,38
16,13
7,38
13,34
23,17
10,19
14,28
21,42
27,7
24,18
7,41
44,20
34,14
13,31
13,20
24,31
3,37
16,22
0,8
33,14
29,22
10,20
10,13
26,17
21,14
14,51
10,6
22,10
13,20
41,24
20,13
14,19
7,35
15,38
20,25
7,28
38,21
11,49
38,23
32,21
27,30
6,27
6,10
19,21
3,23
38,35
9,17
31,23
38,25
6,27
13,34
28,42
25,33
21,27
41,44
7,20
16,10
19,22
30,17
19,48
10,13
7,16
10,17
20,14
10,17
17,38
10,17
21,34
10,34
20,24
3,38
28,10
26,24
23,13
29,13
19,24
41,14
23,8
24,7
18,15
24,29
48,25
17,20
41,13
20,16
9,24
33,30
10,31
19,10
38,39
10,6
37,41
14,38
23,24
12,31
23,26
17,24
38,13
27,24
10,20
13,37
13,31
32,34
6,15
23,21
10,28
27,16
29,48
19,33
20,12
27,30
35,56
17,31
9,24
17,30
21,30
31,14
28,18
26,24
20,24
20,23
31,27
13,10
10,17
0,34
23,17
34,7
27,24
6,44
13,16
30,21
17,41
22,31
26,21
